degree,constraint_order,regularization,feasible,eval_point,estimate,truth,abs_error,log10_abs_error,strain_energy,elapsed_ms,schur_condition_number,log10_schur_condition_number,constraint_count,status
20,2,1e-08,1,1.5,1.337636242853745,1.329340388179137,0.008295854674607916,-2.08113886445034,2.6651548793270066,1.2519579999996644,68102725.15215372,7.833164490691977,4.0,ok
20,3,1e-08,1,1.5,1.3375158322633538,1.329340388179137,0.008175444084216776,-2.087488647464416,2.6670290432422807,1.739167000000208,110077323.25380369,8.04169786029699,5.0,ok
20,4,1e-08,1,1.5,1.3371201066047849,1.329340388179137,0.007779718425647841,-2.109036121313696,2.6722521177459475,1.744458999999754,176944690.44877467,8.247837535363503,6.0,ok
20,5,1e-08,1,1.5,1.3368643246591687,1.329340388179137,0.00752393648003169,-2.1235548795873918,2.6755986531760403,1.6958339999999517,483069899.21705663,8.684009976813345,7.0,ok
20,6,1e-08,1,1.5,1.3365094608936623,1.329340388179137,0.007169072714525271,-2.1445370146262492,2.6800163128267287,4.281499999999827,1036655554.8229375,9.01563447915771,8.0,ok
20,7,1e-08,1,1.5,1.3362522749615144,1.329340388179137,0.006911886782377419,-2.160403384272138,2.6846357239360996,1.6709580000000557,4351501653.886803,9.638639152921835,9.0,ok
20,8,1e-08,1,1.5,1.3359346916359307,1.329340388179137,0.006594303456793682,-2.1808310713605037,2.6885934174882604,1.8634589999999562,18389889961.39152,10.264579130581012,10.0,ok
24,1,1e-08,1,1.5,1.3356960987064705,1.329340388179137,0.006355710527333525,-2.196835891081487,4.476261111571416,1.771583000000021,1092443.7278097442,6.038399075545319,3.0,ok
24,2,1e-08,1,1.5,1.335424652156473,1.329340388179137,0.006084263977335969,-2.215791951520206,4.479709443267137,1.9573330000000055,68760368.78241183,7.837338197272388,4.0,ok
24,3,1e-08,1,1.5,1.3353417845763236,1.329340388179137,0.006001396397186554,-2.221747686777445,4.480900660327879,1.883583000000133,109759117.86366919,8.040440607942848,5.0,ok
24,4,1e-08,1,1.5,1.3350868878708866,1.329340388179137,0.0057464996917495625,-2.2405966122574155,4.4841468020069035,1.8822499999999742,176328069.11875644,8.246321451794904,6.0,ok
24,5,1e-08,1,1.5,1.33492156499136,1.329340388179137,0.005581176812222921,-2.253274218774076,4.486236816367174,2.0712079999998245,448304773.0080189,8.651573362733759,7.0,ok
24,6,1e-08,1,1.5,1.334700745481475,1.329340388179137,0.00536035730233797,-2.2708062608180604,4.48894000481997,2.4397079999998184,889973046.8551012,8.949376854083843,8.0,ok
24,7,1e-08,1,1.5,1.3345244776008829,1.329340388179137,0.005184089421745863,-2.2853275158111037,4.491728509380348,2.328292000000065,3559028852.7320156,9.551331508805056,9.0,ok
24,8,1e-08,1,1.5,1.3343305004161556,1.329340388179137,0.004990112237018618,-2.301889686166254,4.494094450908122,2.467541999999767,12880500780.695837,10.109932748277284,10.0,ok
28,1,1e-08,1,1.5,1.33040962482589,1.329340388179137,0.001069236646753069,-2.970926164758474,8.564194251504764,2.490290999999978,816670.2005822877,5.912046708938829,3.0,ok
28,2,1e-08,1,1.5,1.3302324407262476,1.329340388179137,0.0008920525471105556,-3.0496095623862107,8.566255353598056,2.3421250000001947,69563643.29706825,7.842382319483313,4.0,ok
28,3,1e-08,1,1.5,1.3301760412485186,1.329340388179137,0.0008356530693816033,-3.077973987303825,8.566980131919179,2.4923329999997357,110143129.31803824,8.04195741122507,5.0,ok
28,4,1e-08,1,1.5,1.330010224865593,1.329340388179137,0.0006698366864559269,-3.174031070159768,8.568910908663367,3.071874999999835,176994911.16839206,8.24796078001572,6.0,ok
28,5,1e-08,1,1.5,1.3299017278183414,1.329340388179137,0.0005613396392043501,-3.250774288833459,8.570174597961236,3.018749999999848,428563089.50676847,8.632014764200404,7.0,ok
28,6,1e-08,1,1.5,1.3297610244659586,1.329340388179137,0.00042063628682154075,-3.3760932649673454,8.571763180313635,2.512124999999976,809075117.677113,8.907988845071092,8.0,ok
28,7,1e-08,1,1.5,1.3296411639250136,1.329340388179137,0.0003007757458766136,-3.5217571875506053,8.573422794919153,32.79454199999998,3131367523.8427076,9.495734043091105,9.0,ok
28,8,1e-08,1,1.5,1.3295192070650583,1.329340388179137,0.0001788188859213058,-3.7475866151918655,8.574789033865361,2.439916000000153,10368621380.26548,10.015721016105031,10.0,ok
4,1,1e-06,1,1.5,1.339273436977834,1.329340388179137,0.009933048798697053,-2.0029174309379343,1.7236329121047407,0.3944170000003133,423341.9750541526,5.626691331622184,3.0,ok
4,2,1e-06,1,1.5,1.3069092629589412,1.329340388179137,0.022431125220195858,-1.6491489402081625,2.109717240941512,0.40758399999996087,548253.095511015,5.738981092441776,4.0,ok
4,3,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
4,4,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
4,5,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
4,6,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
4,7,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
4,8,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
6,1,1e-06,1,1.5,1.3391677949476752,1.329340388179137,0.009827406768538216,-2.0075610675894255,1.80489132089315,0.25283400000031264,182493.2657806615,5.261246843103402,3.0,ok
6,2,1e-06,1,1.5,1.3322076853441442,1.329340388179137,0.002867297165007221,-2.542527294693935,1.9057351448140991,0.24812500000015447,574479.0741463457,5.759274213793168,4.0,ok
6,3,1e-06,1,1.5,1.3297800350539302,1.329340388179137,0.00043964687479314257,-3.356896009654563,1.9399624869571794,0.25758399999986636,1287591.4047136342,6.109778068900576,5.0,ok
6,4,1e-06,1,1.5,1.3080877627154883,1.329340388179137,0.0212526254636487,-1.6725874113104788,2.0847353773082324,0.2995000000001191,3656121.1790996785,6.563020581630218,6.0,ok
6,5,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
6,6,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
6,7,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
6,8,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
8,1,1e-06,1,1.5,1.338681164850936,1.329340388179137,0.009340776671799,-2.02961701132312,2.178631572932421,0.6312090000002435,101245.69619160275,5.005376571047552,3.0,ok
8,2,1e-06,1,1.5,1.3350902221517054,1.329340388179137,0.005749833972568341,-2.2403446954561823,2.2248528490092503,5.14404199999996,618761.5048758108,5.791523287024661,4.0,ok
8,3,1e-06,1,1.5,1.3348046689908404,1.329340388179137,0.005464280811703359,-2.2624669901758083,2.2400534390113522,0.42354099999997175,1197344.7621160457,6.078219218682268,5.0,ok
8,4,1e-06,1,1.5,1.330761915924207,1.329340388179137,0.0014215277450699837,-2.8472446594253835,2.2904838044993308,0.41529200000001154,2319544.56006769,6.365402720034613,6.0,ok
8,5,1e-06,1,1.5,1.327579684063807,1.329340388179137,0.0017607041153300251,-2.7543136206801324,2.335447205329507,1.2937500000003155,12495569.664383844,7.096756060099036,7.0,ok
8,6,1e-06,1,1.5,1.314083362465548,1.329340388179137,0.015257025713589112,-1.8165301218250902,2.378875801772234,0.7303329999999164,154963868.77636492,8.190230450297872,8.0,ok
8,7,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
8,8,1e-06,0,1.5,,1.329340388179137,,,,,,,,skipped_infeasible
10,1,1e-06,1,1.5,1.3371134092203496,1.329340388179137,0.00777302104121258,-2.109410156677615,3.384438597120432,0.6333750000000471,64531.70752027256,4.809773156767144,3.0,ok
10,2,1e-06,1,1.5,1.3352264284904019,1.329340388179137,0.0058860403112648285,-2.230176767907505,3.409890889730776,0.69549999999996,644744.0305028115,5.809387329822475,4.0,ok
10,3,1e-06,1,1.5,1.3345572973685016,1.329340388179137,0.005216909189364571,-2.2825867229673156,3.41839959212213,0.6659999999998334,1158792.1916250272,6.0640055601030145,5.0,ok
10,4,1e-06,1,1.5,1.332313211520149,1.329340388179137,0.0029728233410120097,-2.526830897826077,3.443971137109097,0.7349579999997857,1989636.6188192372,6.298773765428737,6.0,ok
10,5,1e-06,1,1.5,1.3319315757110382,1.329340388179137,0.002591187531901129,-2.5865011547013244,3.463691420220779,0.7685410000002335,8572081.362568278,6.933086284528767,7.0,ok
10,6,1e-06,1,1.5,1.3296809896522694,1.329340388179137,0.00034060147313241806,-3.4677534780061343,3.4885357923723475,0.9082920000000883,42505217.503411464,7.628442242847109,8.0,ok
10,7,1e-06,1,1.5,1.3259351803359354,1.329340388179137,0.003405207843201641,-2.4678563749697666,3.538522111499557,1.4666249999999437,295911319.0991218,8.471161577963162,9.0,ok
10,8,1e-06,1,1.5,1.325733034960398,1.329340388179137,0.0036073532187390622,-2.4428113310836865,3.5385305820105954,1.1788750000003567,47414823732.43679,10.675914140381451,10.0,ok
12,1,1e-06,1,1.5,1.333075449099291,1.329340388179137,0.0037350609201540763,-2.42770231029544,6.4996899371246215,0.6637910000000247,45202.308207340495,4.655160612159088,3.0,ok
12,2,1e-06,1,1.5,1.331868017254585,1.329340388179137,0.0025276290754479014,-2.5972866575674436,6.514165707404329,0.8885829999996098,663370.3988342322,5.821756088362585,4.0,ok
12,3,1e-06,1,1.5,1.331611780701744,1.329340388179137,0.0022713925226069964,-2.643707808240954,6.519205618456763,1.0472910000003388,1143705.3089009228,6.058314137040034,5.0,ok
12,4,1e-06,1,1.5,1.3304377718487677,1.329340388179137,0.001097383669630636,-2.959641506908367,6.53312393954845,0.9071249999998976,1886134.370659939,6.275572629205868,6.0,ok
12,5,1e-06,1,1.5,1.3296110977794884,1.329340388179137,0.0002707096003513598,-3.5674963422875345,6.5437781185303034,1.089374999999837,6976672.066210209,6.8436483097381435,7.0,ok
12,6,1e-06,1,1.5,1.3282696485573875,1.329340388179137,0.001070739621749528,-2.9703161263535316,6.5560246317622735,0.7055419999999479,23561830.731810696,7.37220903169376,8.0,ok
12,7,1e-06,1,1.5,1.3278169078978757,1.329340388179137,0.001523480281261369,-2.8171631625734364,6.5761262914020655,0.9148329999999483,129202372.62744589,8.11127048896515,9.0,ok
12,8,1e-06,1,1.5,1.326691289700028,1.329340388179137,0.002649098479108991,-2.5769018966900665,6.586175020325286,1.3788329999999682,2117750861.534005,9.325874867091006,10.0,ok
14,1,1e-06,1,1.5,1.3241900656332455,1.329340388179137,0.005150322545891539,-2.2881655718297957,13.405100466155588,0.810291000000074,34201.35220584974,4.534043276931274,3.0,ok
14,2,1e-06,1,1.5,1.323506432099352,1.329340388179137,0.0058339560797850964,-2.234036844734131,13.412333096587576,0.8930000000000327,681691.0792034834,5.833587610738883,4.0,ok
14,3,1e-06,1,1.5,1.3232493337395805,1.329340388179137,0.006091054439556487,-2.2153075189202953,13.415053316070011,0.8525000000001448,1145325.169727055,6.058928804902469,5.0,ok
14,4,1e-06,1,1.5,1.3225538607757696,1.329340388179137,0.006786527403367382,-2.168352392926694,13.421734618253488,1.105707999999872,1860601.5582762253,6.269653380347984,6.0,ok
14,5,1e-06,1,1.5,1.3222560204664267,1.329340388179137,0.007084367712710371,-2.149698904927406,13.427368389681291,1.0691670000002595,6162950.20376734,6.789788658673977,7.0,ok
14,6,1e-06,1,1.5,1.3216621457815956,1.329340388179137,0.007678242397541446,-2.114738181583947,13.4327311997689,1.1408330000000078,17096360.937176164,7.2329036780475215,8.0,ok
14,7,1e-06,1,1.5,1.3208592435413589,1.329340388179137,0.00848114463777816,-2.071545530252285,13.442288425143746,1.325957999999794,83539481.17043893,7.921891773712019,9.0,ok
14,8,1e-06,1,1.5,1.320158159903712,1.329340388179137,0.00918222827542503,-2.0370519146275985,13.446411883669045,1.5461669999998762,691605255.4682164,8.839858284793,10.0,ok
16,1,1e-06,1,1.5,1.3068678731661176,1.329340388179137,0.02247251501301939,-1.6483483207649392,27.070889583336434,1.6144580000001518,27858.874061639548,4.444963560088727,3.0,ok
16,2,1e-06,1,1.5,1.3065407590571476,1.329340388179137,0.022799629121989406,-1.6420722175426825,27.073040660947697,1.3362920000004053,705379.3610384079,5.848422748330816,4.0,ok
16,3,1e-06,1,1.5,1.3064418339394712,1.329340388179137,0.022898554239665803,-1.640191937116727,27.074031725550995,1.0844579999997883,1164809.4089069078,6.066254870056056,5.0,ok
16,4,1e-06,1,1.5,1.3061474461890423,1.329340388179137,0.023192941990094695,-1.6346441582605045,27.075864796713308,1.226833999999677,1880555.743974903,6.274286211431317,6.0,ok
16,5,1e-06,1,1.5,1.3058868388892166,1.329340388179137,0.023453549289920383,-1.6297914250006562,27.078058222933866,1.1705829999999473,5738091.343798041,6.758767457432408,7.0,ok
16,6,1e-06,1,1.5,1.3056390292544113,1.329340388179137,0.02370135892472569,-1.6252267528679352,27.079272825996618,1.2774589999997588,14131824.300624713,7.150198229262135,8.0,ok
16,7,1e-06,1,1.5,1.3053946985967322,1.329340388179137,0.02394568958240484,-1.6207726517297054,27.082998887584736,1.8098750000001829,64403441.70705652,7.808909076590304,9.0,ok
16,8,1e-06,1,1.5,1.305223732527765,1.329340388179137,0.02411665565137211,-1.6176829176287832,27.08363607715788,2.147165999999867,378334454.6620997,8.577875893997604,10.0,ok
18,1,1e-06,1,1.5,1.2763828717370167,1.329340388179137,0.05295751644212032,-1.27607239027481,51.80802289531375,1.4414170000001114,24494.32676256152,4.389065507179871,3.0,ok
18,2,1e-06,1,1.5,1.276389980557009,1.329340388179137,0.052950407622128104,-1.276130692263587,51.80802435648084,1.9106250000002767,739473.0862176992,5.868922372085657,4.0,ok
18,3,1e-06,1,1.5,1.2763691650132956,1.329340388179137,0.05297122316584146,-1.2759599985946612,51.80805761142609,1.7213330000003246,1206242.742429791,6.081434713351081,5.0,ok
18,4,1e-06,1,1.5,1.2763966028380438,1.329340388179137,0.05294378534109323,-1.2761850110139232,51.80807855003822,1.5246250000000572,1942289.7999651472,6.288314029452455,6.0,ok
18,5,1e-06,1,1.5,1.2763505898569572,1.329340388179137,0.05298979832217987,-1.27580773339624,51.80825375461464,1.7458329999997524,5566073.017075616,6.745548899214163,7.0,ok
18,6,1e-06,1,1.5,1.2764104264812055,1.329340388179137,0.052929961697931516,-1.2762984202800907,51.80836871045617,1.5569159999997417,12654065.565155873,7.102230080361129,8.0,ok
18,7,1e-06,1,1.5,1.2762919998322282,1.329340388179137,0.05304838834690884,-1.2753278057810453,51.808816026865436,1.6318750000001714,54993086.17855965,7.740308092708052,9.0,ok
18,8,1e-06,1,1.5,1.2764150287931697,1.329340388179137,0.05292535938596732,-1.2763361842521015,51.809220236444396,3.9881670000001535,264480172.65641928,8.42239311974108,10.0,ok
20,1,1e-06,1,1.5,1.2275770818603224,1.329340388179137,0.10176330631881458,-0.9924087911149845,93.39837751382822,2.4486669999999044,23255.65693031005,4.366528612055619,3.0,ok
20,2,1e-06,1,1.5,1.2278954469832233,1.329340388179137,0.10144494119591374,-0.9937696052642329,93.40220616075922,3.0502909999996497,787487.4209069618,5.896243625224399,4.0,ok
20,3,1e-06,1,1.5,1.2279641692630603,1.329340388179137,0.10137621891607673,-0.9940639109278304,93.40295889568502,1.1489999999998446,1272975.8829132314,6.104820175832038,5.0,ok
20,4,1e-06,1,1.5,1.2282863511613669,1.329340388179137,0.10105403701777016,-0.9954463321286872,93.4071347798302,1.3333340000003524,2047580.6516669008,6.311241017091335,6.0,ok
20,5,1e-06,1,1.5,1.2284058148184271,1.329340388179137,0.10093457336070988,-0.9959600483526021,93.40799696981495,1.3451250000002801,5586308.496228467,6.747124915344625,7.0,ok
20,6,1e-06,1,1.5,1.2287358583344836,1.329340388179137,0.1006045298446534,-0.9973824641881787,93.41257372187896,1.7582089999996775,11987933.18991216,7.078744313908798,8.0,ok
20,7,1e-06,1,1.5,1.228828693209688,1.329340388179137,0.10051169496944912,-0.9977834032663679,93.41332497102464,2.3185420000002566,50312557.01966703,7.70167638990201,9.0,ok
20,8,1e-06,1,1.5,1.2291772205070388,1.329340388179137,0.10016316767209821,-0.9992919493017853,93.41907888051367,1.5868330000001762,212645212.4939186,8.32765560943011,10.0,ok
24,1,1e-06,1,1.5,1.0625023889861382,1.329340388179137,0.2668379991929988,-0.5737523244378988,257.07391219481167,5.118292000000135,25159.10799807564,4.400695239381304,3.0,ok
24,2,1e-06,1,1.5,1.063323397174885,1.329340388179137,0.266016991004252,-0.5750906232797406,257.1260700324051,2.136625000000336,922184.8554328677,5.9648179857472545,4.0,ok
24,3,1e-06,1,1.5,1.0635418458118944,1.329340388179137,0.26579854236724265,-0.575447405047158,257.1404814875817,1.5789580000000747,1472353.1313871008,6.168011984335669,5.0,ok
24,4,1e-06,1,1.5,1.064335524664387,1.329340388179137,0.26500486351474994,-0.5767461555792814,257.1927596366706,2.6224580000002717,2367904.7301782416,6.374364225082044,6.0,ok
24,5,1e-06,1,1.5,1.0647578690214463,1.329340388179137,0.2645825191576907,-0.5774388528323532,257.21441056798153,2.391583000000086,6014320.837485274,6.779186592077243,7.0,ok
24,6,1e-06,1,1.5,1.0654923016329603,1.329340388179137,0.26384808654617675,-0.5786460510242843,257.26342300275263,2.5654999999997763,11938031.645920733,7.076932725806328,8.0,ok
24,7,1e-06,1,1.5,1.0658890765962,1.329340388179137,0.2634513115829371,-0.5792996349662575,257.2885822618927,2.8557909999999964,47729626.39721362,7.678788034947355,9.0,ok
24,8,1e-06,1,1.5,1.0665830747824916,1.329340388179137,0.26275731339664543,-0.5804451872936114,257.3388770222869,2.8136249999999308,172728799.52556294,8.237364754662266,10.0,ok
28,1,1e-06,1,1.5,0.829411968000537,1.329340388179137,0.49992842017860006,-0.30109217355766915,589.6545277080297,3.0637079999999983,29783.569697815154,4.473976748726908,3.0,ok
28,2,1e-06,1,1.5,0.8304087327247331,1.329340388179137,0.4989316554544039,-0.30195894073302487,589.8469488961393,2.946000000000115,1071060.1091606026,6.029813844635986,4.0,ok
28,3,1e-06,1,1.5,0.830685085180213,1.329340388179137,0.498655302998924,-0.3021995580517025,589.9037769279998,2.8698750000000217,1696415.564534605,6.2295322484378035,5.0,ok
28,4,1e-06,1,1.5,0.8316367619987506,1.329340388179137,0.49770362618038644,-0.3030291950518474,590.0933112831322,2.646583000000202,2730156.855846695,6.4361875993014666,6.0,ok
28,5,1e-06,1,1.5,0.8321852735183343,1.329340388179137,0.49715511466080275,-0.30350808826668096,590.181436512613,3.091624999999709,6602480.461300166,6.819707124674558,7.0,ok
28,6,1e-06,1,1.5,0.8330413653917205,1.329340388179137,0.49629902278741655,-0.3042565799275012,590.3527425816773,2.954416999999765,12461623.877736509,7.095574639047723,8.0,ok
28,7,1e-06,1,1.5,0.8335566011331705,1.329340388179137,0.4957837870459665,-0.3047076794875202,590.4572766817154,2.9906249999998025,48215281.18566409,7.683184703857511,9.0,ok
28,8,1e-06,1,1.5,0.8343377267664824,1.329340388179137,0.4950026614126546,-0.3053924660488096,590.6241421710516,34.858417000000145,159613025.90565175,8.203068330925143,10.0,ok
